signal_id,app_id,review_text,review_score,review_date,helpful_count
pm_app1_review_17438,1,"I used to wire money overseas. WU app takes only a few minutes, costs less than 10% of the wire, and arrives immediately instead of days. A major winner!",5,2021-12-29,3
pm_app1_review_17439,1,"Very useful saves a lot of time too,do it at your own convenience from home work any where and once you set it up its just even easier the next time you send.",5,2021-12-12,6
pm_app1_review_17440,1,fabulous. easy to use,5,2025-03-28,0
pm_app1_review_17441,1,Very easy to use and navigate. So simple to send and resend; especially if you regularly support someone incarcerated long-term.,5,2022-04-04,2
pm_app1_review_17442,1,"simple, quick, easy to use app. no issues, low cost and thousands of local worldwide for easy pickup or can deposit directly to your loved ones bank account.",5,2021-05-13,4
pm_app1_review_17443,1,Super super easy!!! Love it!!😝😜😝😜😝 It seemed that after I said super easy the app started messing up it would take money out of my account but then not send the money and then put the money back in my account like 12 times,5,2021-05-18,40
pm_app1_review_17444,1,Easy to make transfers and can track.,5,2025-01-23,0
pm_app1_review_17445,1,your app is very convenient even when loosing your id you could send and receive money in emergency purposes. Or to loved ones as a convenience or when need d and when Thiers emergencies. Am very satisfied with app,5,2022-06-04,0
pm_app1_review_17446,1,I really like this app and the fact that it's quick and easy and only trouble I ever had it was trying to receive money from the actual people that gave me trouble not that the app Western Union has to have alternative policies when people travel sometimes you stuff gets stolen like a happen to me I was stranded in Florida 2500 miles away from home because my stuff or stolen and my family couldnt send me money because I had no id even though I knew everything on that transaction,5,2020-08-05,5
pm_app1_review_17447,1,Unbelievable. This app is so user friendly. It's fast to deliver..I sent money in seconds . I sent to a family member in prison and it was an awesome transaction. I recommend down loading this app. Believe me you will not regret it..deserves more than 5 stars.,5,2024-01-30,1
pm_app1_review_17448,1,"Out of the hundred times I've sent money using the Western Union app...there was only ONE time where the transaction did not go thru. I made one phone call, and was asked to do the transaction again. THAT'S IT!",5,2020-04-20,1
pm_app1_review_17449,1,Very excellent and convenient,5,2025-03-27,0
pm_app1_review_17450,1,Easy and fast transaction. Thanks!,5,2025-02-01,0
pm_app1_review_17451,1,"This App is the BEST! It gives you a share option, to notify to the recipients that funds were sent to them. And you can send funds anywhere in the world (from the comfort of your home)Thank you for making this process so easy and accessible Western Union!",5,2021-05-01,18
pm_app1_review_17452,1,"First time using the app, was worried somewhat but it was pretty simple and fast to send money now let's hope it's sent to the right account with no issues but so far it's been good.",5,2024-01-16,1
pm_app1_review_17453,1,"Once the initial banking info is accepted, everything has worked great, fast and the reciepiant has had no issues. So far, it's been great and convienant.",5,2022-02-04,6
pm_app1_review_17454,1,"This is the most perfect app ever!! Not only is it safe and secure, but you earn points with each time you send money to help someone. It's like Heaven--deal app cuz Heaven rewards you for helping others. ❤",5,2021-11-05,7
pm_app1_review_17455,1,"The Western Union Mobile App is very convenient and easy to use to send money. I'm sure that it is equally easy and convenient for receiving. Most importantly, it saves me a trip to a Western Union location and waiting in a long line.",5,2024-07-03,1
pm_app1_review_17456,1,Very fast and easy. Had many complications sending money at every store I tried to the destination I was sending and on the app it went smoothly.,5,2019-02-14,0
pm_app1_review_17457,1,"I love this app it lets me send money from home instead of having to get out and go from store to store trying to find somewhere that's up and running, most of the time I would have to load my babies in their car seats and go to a different County just to send money, thank you for making it quick, simple, and easy.",5,2020-02-26,21
pm_app1_review_17458,1,"Always reliable, never had any problems, and their Rewards system pays out quite nicely. I just got $10 off of a fee because i haven't checked my Rewards balance in a couple of months.",5,2021-05-25,5
pm_app1_review_17459,1,"Amazing, fast, reliable, easy and everyone ive encountered for pick up is extremely friendly and very helpful and informative on how to use app and pick up cash.",5,2019-12-05,7
pm_app1_review_17460,1,"It is very fast and easy! I don't have to go anywhere, just with the click of my phone and i can send money anywhere! Except that sometimes this app freezes when i really need it.",5,2022-08-12,5
pm_app1_review_17461,1,Have never had major problems sending money to India. the app UI is super intuitive and easy. exchange rates good too.,5,2019-06-15,0
pm_app1_review_17462,1,An amazing app with cool features. It saves time instead of going to the establishment and wait until is your turn.,5,2023-01-04,1
pm_app1_review_17463,1,Much faster than doing a transfer online. Love the feature that allows you to share the tracking number. Saves me time!,5,2018-11-04,0
pm_app1_review_17464,1,Great very easy to use walk in the park easy peasy what are you waiting for give a try they never disappoint. Fast and easy .,5,2024-10-31,0
pm_app1_review_17465,1,"The app is a great deal lot easier than the years before. It's very secure, efficient and customer friendly",5,2024-11-02,0
pm_app1_review_17466,1,"This apo is very convenient. I love that it has the option for different payment methods. For those who do not have the time to go to the stores, it allows you to pay directly to the app.",5,2025-01-19,0
pm_app1_review_17467,1,At first when I started using this app it was very frustrating then it got a little easier then when Western Union upgraded and change some things now it's totally easy I'm frustrating and I absolutely love this app I would refer it to any and everyone thank you Western Union for making it easy for me to send my son's money God bless you,5,2021-12-18,0
pm_app1_review_17468,1,Smooth transaction This app runs pretty smoothly it makes sending money so easy. I never have issues and it responds quickly. Of all the apps I do use this just eliminates hassles.,5,2020-03-17,0
pm_app1_review_17469,1,It works great. I would be nice if my promo code worked but outside of that no problems. Very easy to use app and beats waiting inline. :),5,2020-10-24,6
pm_app1_review_17470,1,"my experience with the western union is the best, it makes things easier for me and my family...I don't have to worry about high fee because they made it easier for us debit cards users...we really appreciate ...I would love to advice everyone to keep using western union because is the best.",5,2019-08-07,5
pm_app1_review_17471,1,Awesome. Easy to use fast results just remarkable,5,2025-02-14,0
pm_app1_review_17472,1,I find this app very easy to use especially how it obtains my information and I just have to basically you know do a quick send and it's it's done it's it's I really am happy with the app I am a senior citizen and sometimes these apps are very difficult for me to use even though I do work on computers daily so I appreciate it and if I do have to call which I did the first time I use this the the customer service reps with very very helpful,5,2022-06-04,0
pm_app1_review_17473,1,Always easy to use. 2 years now still don't have any issue. I enjoy it a lot and it saves me a lot of time and staying in long lines. This app make my life way easier. Thank you!,5,2020-12-29,5
pm_app1_review_17474,1,"absolutely love this app, has made it very easy for me to send money. plus i save in gas as well, no need to drive into town to wire money i do it all on my phone using the app. Highly recommend it.",5,2019-07-27,4
pm_app1_review_17475,1,"I remember the painful experience it was to me in occasions dealing with the locations and agents manipulating, controlling, and bad attitudes they presented while trying to make transfers. I knew this access would come. I'm in charge of my own destiny.",5,2020-03-17,0
pm_app1_review_17476,1,"Tried doing this on another site for almost 2 wks., w/nothing but monumental problems. With your app, I had it done in less than 10 minutes! A 'no brainer'!",5,2018-12-17,0
pm_app1_review_17477,1,rapid and easy,5,2025-03-26,0
pm_app1_review_17478,1,"Was easy step to follow and save me time at the store, always they say, there out of service and make people feel frustrated, so much easy with this app. God bless you and thank you so much.",5,2022-04-10,0
pm_app1_review_17479,1,"Safe, fast transfers",5,2025-02-27,0
pm_app1_review_17480,1,"Fast, easy save modes to save time .. love it Check save mode option of the debit card it has option to save but it does safe and I need to place numbers every time even after I put save",5,2023-03-27,0
pm_app1_review_17481,1,"Convenient and easy. Transfer fee is cheaper than going to a location, with the exception of the exchange rate being a bit less. Overall great app",5,2019-09-04,50
pm_app1_review_17482,1,"I love using this app because, it keep me from waiting in long lines, not to mention it sends the money quickly and even stores the person's information for a quick transaction.",5,2023-11-06,1
pm_app1_review_17483,1,I have an online WU account but recently downloaded the app. I have had no problems with the app so far and have easily completed two international money transfers to my wife without a glitch.,5,2020-04-19,1
pm_app1_review_17484,1,"Very user friendly and faster than going into supermarket as sometimes those machines are not working or manager not available. Also, the store hours have time limits whereas the App is 24/7.",5,2021-08-01,5
pm_app1_review_17485,1,App is nice and easy to use. I like the feature at the end of a transation that you can share the MTC number with the recipient.,5,2019-05-08,0
pm_app1_review_17486,1,"Nice app, something to mention that in the last year or so the phone notification feature doesn't work anymore when the receiver pull the money please get it fixed thanks.",5,2023-03-17,0
pm_app1_review_17487,1,Fast and easy way to remit money to the Philippines,5,2025-04-01,0
pm_app1_review_17488,1,"The app is secure and easy to get the money transfer done . I'm excited to continuing to use it . After I completed the transaction , it request me to review the all the embiguities and finally It insists to be careful with fraud .",5,2024-05-07,1
pm_app1_review_17489,1,Very smooth process,5,2025-02-26,0
pm_app1_review_17490,1,Always best way to send,5,2025-03-31,0
pm_app1_review_17491,1,"I just went to the Western Union in Milwaukee, Wisconsin to get Money Transferred one way or another. I'll have to get my information such as Name, City and State as well as Date of Birth among others to prevent spams from taking money out of your Account. Don't ask for anything but keep it to yourself and go on about your business. I'll be getting Updates from the Google Play Store daily so it can be Updated on time. If I see an Error message, then I'll try to Downloaded again. Thank you. Bye.",5,2022-02-11,0
pm_app1_review_17492,1,"The app is straight forward. No difficulties whatsoever. Security is topnotch, information is not hidden and transactions are real time. Thanks for a good app.",5,2022-10-21,0
pm_app1_review_17493,1,It has been an exceptional service wich save you time and money doing the whole process by the phone . No more walking to the store . No more waiting or looking around to find out a western union near you,5,2019-08-19,0
pm_app1_review_17494,1,"The best easiest app to receive, register, send, add, and or transfer funds throughout the world, with alert calls on suspicious or questionable, or dishonest, or dangerous character or condition or illegal or dishonest activity in minutes! I wish my friends would have told me sooner about this excellent? NOW ADD A SEND TO MY FRIENDS, DOWNLOAD OR JOIN BUTTON.",5,2019-10-09,18
pm_app1_review_17495,1,all but great experience is all I can say!.... this app was easy to understand and I feel it has been very secured!... my loved one receives the transfer in minutes just as advertised.,5,2019-07-22,2
pm_app1_review_17496,1,I just love how convenient it is and it saves the people you sent money to so you can always edit and resend right away. It beats the hassle of having to walk around the city at times looking for a western union App,5,2022-08-24,2
pm_app1_review_17497,1,"Delightfully quick & easy....impeccable Service, both on phone and online. I love that it keeps record of past transactions. Keep up the great servives....",5,2019-01-17,0
pm_app1_review_17498,1,Wu has always provided the best service,5,2025-03-11,0
pm_app1_review_17499,1,Truly amazing....Very fast and easy to do without waiting in any lines. Just open app and send. I recommend to everyone sending money locally and far,5,2019-09-11,4
pm_app1_review_17500,1,A hard line I'll fit all the way in alright and then but then you'd have if you need ed to turn it off you would just turn it off at that time if you were a harmonade you'd be able to determine eighties and you could do it at a disaster game Box I did the um so the fan that actually will turn a seat it isn't on and off yeah exactly what is actually fuzy but if you were the one who worked on it's not when there's a switch is like for commercial restaurants or something like that where they need u,5,2021-06-17,0
pm_app1_review_17501,1,Although it Lags once in awhile this app is one of the best ones I've used to transfer money without the wait in stores. And it helps you keep track of what you've done in the past.,5,2024-02-14,1
pm_app1_review_17502,1,I send money weekly to the federal prison in SeaTac Washington because I have a loved one there and Western Union app has been the easiest way to get money there. I literally tried several other ways through MoneyGram kiosk machine website app nothing worked The only thing that worked was the Western Union app and it made it so easy and stress-free thank you so much Western Union.,5,2023-07-15,1
pm_app1_review_17503,1,"Love the app. very convenient to be able to send money anytime anywhere. Thank you, keep up the Good work of maintaining the privacy and the ease of use.",5,2018-12-29,0
pm_app1_review_17504,1,"It is my first time using a bank-to-bank transfer. I hope this transfer will go well. A Western Union clerk at the store recommended it. Less service Fee at $.99. I got it free, using my rewards point! Thank you so much!",5,2024-04-23,0
pm_app1_review_17505,1,"This is a very good app cause it saves me from traveling down town, also for me to find one of the western union branch. And I like it cause I can just send or not sure if I can receive online where it can go straight into my account.",5,2019-12-02,42
pm_app1_review_17506,1,Fast delivery and no hassle. Once you register and send your transfer you have the capability to resend to the same person with one click. Priceless! I am at this time and date very satisfied.,5,2021-02-03,4
pm_app1_review_17507,1,very quick and easy. Lately it takes forever to load. Other than that it's great. Just please fix the loading issue. I don't have any problems with any other app.,5,2022-08-10,1
pm_app1_review_17508,1,This app finally worked the way I expected. The transaction was smooth and very user friendly and went thru immediately without any delays.,5,2018-11-06,0
pm_app1_review_17509,1,"Amazingly easy and consistent. I'm living in Egypt, so shuttling money around can be a pain... but the Western Union app makes it easy. Almost worth the WU fees... obviously worth the fees to me, because I continue to use it. So.. yeah.",5,2023-12-09,0
pm_app1_review_17510,1,"I don't even have to get out of my bed to make a transfer. I love it! It's so convenient. Please fix the bugs though, sometimes it freezes and is slow.",5,2021-02-02,0
pm_app1_review_17511,1,"Very easy to use ! Not any problems and clear, concise instructions. Better than online or in-store- faster. My 1st time using the app.",5,2021-01-01,0
pm_app1_review_17512,1,The app works great!!!!!! The only thing is how much they charge!!!! Don't mind paying a fee but their price is outrageous!!!!! Send small amounts.,5,2019-04-27,0
pm_app1_review_17513,1,2nd Review - very easy to use. I am extremely happy with the constant improvements. 1st Review Quick and accurate. Many improvements... I'm impressed.,5,2021-06-23,7
pm_app1_review_17514,1,Straight to the point no fancy user interface,5,2025-01-07,0
pm_app1_review_17515,1,Extremely easy to use second time sending money and no issues both times I tried the Walmart app first and it was way to slow and complicated will use this app from now on!,5,2018-10-31,0
pm_app1_review_17516,1,Whenever I have problems with the website I will use the app. I do not have any issues with App. Seems prettt stable and fast. I got nothing to complain about lol,5,2022-11-12,2
pm_app1_review_17517,1,Absolutely incredible way for a senior disabled non-driving person to send cash Internationally!!! Thank you so much for this service!!! YES!!! I'm already signed up for this Program!! Thanks for asking!!🤩🤩,5,2020-05-16,0
pm_app1_review_17518,1,"Fast and easy to understand. Can't cancel transactions through the app. Gotta call, but the app gives you the phone number.",5,2020-09-10,0
pm_app1_review_17519,1,I love this app it's easy to use I'm able to send money to peru from the United States with a few simple clicks. The fees aren't too bad and I get some points for transferring money.,5,2021-03-26,1
pm_app1_review_17520,1,Very convenient but they will restrict certain transactions for no reason. They very good online transfer service but their customer service representatives are 2 out of ten.,5,2022-10-18,1
pm_app1_review_17521,1,Very easy to use. I've never had any problems sending money. There has never been any problems with the reciever getting the money. Thank you for such an easy and convenient way to send money on-line.,5,2019-02-21,0
pm_app1_review_17522,1,"I was done in minutes. Previously I had gone online to my WU, the online system was down! So I tried the app for the first time and lo and behold I'll never need the assistance of customer service live I will continue to use the Western Union app!!!!!!",5,2021-06-25,15
pm_app1_review_17523,1,"Hello me again and I still feel safest sending my money this way, But as you know due to the epidemic and all.....identification cards do expire so you must come up with something else to help people like myself that do use western union...some places allow passwords and etc. But when I went to a western union/REGIONS BANK IN... FORT LAUDERDALE the little lady made me snap talking about I have to open up a checking account...lityle did she know I had a REGIONS account but no identification",5,2020-05-22,0
pm_app1_review_17524,1,I couldn't find a way to send some money to a friend immediately. I wound up using Western Union. I remember hearing the name when I was a kid so I figured if they've been around this long they must be doing something right. My transaction went very smoothly. Thanks Western Union!,5,2023-12-26,1
pm_app1_review_17525,1,Fast and easy,5,2025-03-13,0
pm_app1_review_17526,1,"Fast and reliable so far. MUCH more expensive transfer fees than the website. The website load time is garbage and ""auto suggest"" in the send box constantly erases my new input about 5 times before it sticks. Wheres the happy medium here?",5,2022-09-14,1
pm_app1_review_17527,1,Great service fast and covenants,5,2025-03-03,0
pm_app1_review_17528,1,Great way to send money Internationally to family,5,2025-02-27,0
pm_app1_review_17529,1,Very fast speed wise,5,2025-03-11,0
pm_app1_review_17530,1,i love this app. it's really fast,5,2025-03-25,0
pm_app1_review_17531,1,Super easy to navigate and convenient,5,2024-12-18,0
pm_app1_review_17532,1,Simple and quick; might even say sick.,5,2024-11-30,0
pm_app1_review_17533,1,I have to use Western Union in order to pay a certain bill I wish I didn't have to use them but I do and you know what I do got to pay extra money but my payment gets there in seconds and my bill gets paid on time and it's something to get out the way Western Union works exactly the way as advertise recommend ASAP for us fortunate ones that have to pay bills the alternative way,5,2021-04-28,2
pm_app1_review_17534,1,Easy to navigate very user friendly,5,2025-02-01,0
pm_app1_review_17535,1,Using the App was a lot smoother than the website on my fone!,5,2025-01-02,0
pm_app1_review_17536,1,Easy and quick,5,2025-03-08,0
pm_app1_review_17537,1,Interface very easy to use..the resend feature allow a fast transfer..mobile wallet is instant..and the rate is better than any other...very happy,5,2023-07-03,1
pm_app1_review_17538,1,This app hat improved so much. It's fast and very user friendly. I no longer have to use a computer for my transitions; just my phone and... voilà!!!,5,2019-01-25,0
pm_app1_review_17539,1,"Great! Absolutely easy to use and understand, so happy with the ""sending greetings feature"", a great addition to the app.",5,2022-06-22,0
pm_app1_review_17540,1,very good and convenient,5,2025-04-17,0
pm_app1_review_17541,1,Excellente!! I don't understand how the cashback works.,5,2025-01-30,0
pm_app1_review_17542,1,Fast easy and secure. Will use again in the future.,5,2024-12-17,0
pm_app1_review_17543,1,Easy. No hidden fees. No nonsense the recipient got their cash minutes later on the other side of the world and I was able to pay with a prepaid card.,5,2024-11-16,0
pm_app1_review_17544,1,Just GREAT!!! 😃 Really helps when $$$ is needed in a pinch😊,5,2024-12-12,0
pm_app1_review_17545,1,Western Union makes sending money very easy. Thank you Western Union,5,2025-03-09,0
pm_app1_review_17546,1,Very easy to use. Quick and effective,5,2025-02-17,0
pm_app1_review_17547,1,Super convenient for God's work!!! Bless Jesus Christ forever!!!!!,5,2024-12-13,0
pm_app1_review_17548,1,It was very simple and easy. Just the way I like it.,5,2024-12-19,0
pm_app1_review_17549,1,I love the fact they allow you to send to other cash apps like GCash!,5,2025-02-01,0
pm_app1_review_17550,1,"Nice, so far. I'm someone who appreciates every little detail, and that especially includes the fact that it logs me out every time I close the app. As a money-related app, this is the way",5,2020-07-19,5
pm_app1_review_17551,1,I've been sending money to Western Union for a long time. it's been great! just once in a while. The exchange is lower than the other.,5,2025-04-14,0
pm_app1_review_17552,1,"I send money to someone in Austria I appreciate the app the ease of it. I'm grateful she receives it so quickly. Going to a grocery store very expensive the CS hours inconvenient this is great. My gift to myself for my birthday it's an graphic design T-shirt the Artist, Violinist made. Thank you,😊🙏🏼❤️ Valerie",5,2023-02-24,0
pm_app1_review_17553,1,"I've had to use the walk up service, it only allows up to $200 to send, but this app is awesome!! And it's all done digitally so no need to worry about picking up cash.",5,2020-11-03,24
pm_app1_review_17554,1,"I love using this app because it makes sending money to my family and friends overseas so convenient. They don't even have to go to a location,it gets deposited right into their bank account.",5,2022-12-09,1
pm_app1_review_17555,1,"Easy, fast and trustworthy. Great",5,2024-11-28,0
pm_app1_review_17556,1,Easy to use. And u can do it from the comfort of ur bed.,5,2025-02-17,0
pm_app1_review_17557,1,Super helpful..danx for such an easy way to send money back home..,5,2024-12-10,0
pm_app1_review_17558,1,"Top quality app, well put together and very user-friendly. Thanks for the improvement in the exchange rates.",5,2024-10-28,2
pm_app1_review_17559,1,"good app, it's very quick and secure. I highly recommend it 👌.",5,2025-02-04,0
pm_app1_review_17560,1,excellent and fast,5,2025-04-06,0
pm_app1_review_17561,1,best way to send money abroad,5,2025-04-14,0
pm_app1_review_17562,1,very good when need urgent help,5,2025-03-30,0
pm_app1_review_17563,1,easy and helpful to send money to my wife in Vietnam 🤍💙,5,2025-04-18,0
pm_app1_review_17564,1,amazing great service I'm grateful,5,2025-04-20,0
pm_app1_review_17565,1,Best rate in the market.,5,2025-04-13,0
pm_app1_review_17566,1,I am thankful that I am able to help ministries around the world with the help of Western Union.,5,2025-04-09,0
pm_app1_review_17567,1,Excellent ! as usual.,5,2025-04-20,0
pm_app1_review_17568,1,Great user friendly app,5,2025-04-05,0
pm_app1_review_17569,1,very good app I am so happy,5,2025-04-20,0
pm_app1_review_17570,1,this app really comes in handy,5,2025-04-10,0
pm_app1_review_17571,1,The App is much better now.,5,2025-04-14,1
pm_app1_review_17572,1,Better than their website.,5,2025-04-21,0
pm_app1_review_17573,1,I appreciate WU's quality fast Help response when needed. TY,5,2025-02-26,0
pm_app1_review_17574,1,"I love this app,it so good",5,2025-04-15,0
pm_app1_review_17575,1,rock on ..keep on rocking...,5,2025-03-31,0
pm_app1_review_17576,1,Good service. Awesome.,5,2025-04-16,0
pm_app1_review_17577,1,Nice and easy,5,2025-04-02,0
pm_app1_review_17578,1,Works very well,5,2025-04-10,0
pm_app1_review_17579,1,It was easy to send,5,2025-04-19,0
pm_app1_review_17580,1,Thanks for the service.,5,2025-04-07,0
pm_app1_review_17581,1,great and quick,5,2025-04-08,0
pm_app1_review_17582,1,easy to send money,5,2025-04-14,0
pm_app1_review_17583,1,Satisfied. Keep it up. Thank you 😊,5,2025-04-12,0
pm_app1_review_17584,1,The service is great but the exchange rate is not so great,5,2024-11-29,0
pm_app1_review_17585,1,I like my wu mobile app! Funds are accurately transferred and I especially like defaults I can save to transfer to the se institution without retyping each time.,5,2021-03-15,1
pm_app1_review_17586,1,"Process was a bit longer than usual, but I feel safe to say the money was transferred",5,2024-12-24,0
pm_app1_review_17587,1,"It's very convenient, and so far, it's very safe. Love it!",5,2025-01-25,0
pm_app1_review_17588,1,"Seamless, very easy to access. The fact that it stores list of the recipients is awesome. Easy as edit, review, send.",5,2020-01-29,14
pm_app1_review_17589,1,I've sent money one time so far since getting the app & I did it with no problems! Will definitely use this again it's alot better than having to go find stores that utilize WU & having to go inside to do it.,5,2022-10-14,1
pm_app1_review_17590,1,Awesome.. simple and easy to use!!!!,5,2024-12-24,0
pm_app1_review_17591,1,Works everytime! Fast transfer! No BS!,5,2024-12-19,0
pm_app1_review_17592,1,Very very convenient I really appreciate this app It makes my life a lot easier,5,2025-01-27,0
pm_app1_review_17593,1,Easy to use and decent conversion rate. Best rates are obtained sending to a bank account. Only $1.99 fee with a small conversion charge.,5,2024-02-11,2
pm_app1_review_17594,1,"Overall pretty easy to use but at times it can be cumbersome, today was a good day😉. Update 8/16/22 the app has improved 110% and is easy as ever, keep up the awesome work!",5,2022-08-16,3
pm_app1_review_17595,1,"Reliable,effective, and secure. I've been using Western Union for over 40 years.",5,2024-12-19,0
pm_app1_review_17596,1,Good. App is easy to navigate.,5,2025-02-16,0
pm_app1_review_17597,1,"Fastest way to send money securely to my family abroad. Also the cheapest in fees compared to other apps. Less hassle, opportunity to send more with less charges. Simply the best👍",5,2022-01-13,1
pm_app1_review_17598,1,"Very easy to use. I send money frequently and, if its for the same amount, I can log in and resend in under a minute.",5,2019-02-15,0
pm_app1_review_17599,1,"Very easy to use, I like the points that you can use for discounted fees. The app setup is very easy to repeat a transaction.",5,2019-09-04,15
pm_app1_review_17600,1,"Quick, easy and secure. Great app!",5,2024-11-23,0
pm_app1_review_17601,1,"Cannot open the app, the phone says ""the app has a bug"". I reinstalled the app, the same results. Thank you!",5,2023-10-14,0
pm_app1_review_17602,1,I use this app about once each week to make sure I have seamless access to funds while travelling internationally. Quick. Reliable. Fair. Easy.,5,2019-07-26,0
pm_app1_review_17603,1,"Great App, so very convenient to utilize, time saving having to search and drive to a location, plus most WU close at specific hour...here it's 24 hrs...love it..",5,2023-11-07,1
pm_app1_review_17604,1,"I love this app! I make numerous transfers using it and avoid the lines in the checking facility. It's so easy, convenient, and is available 24/7",5,2020-02-14,16
pm_app1_review_17605,1,Amazing. My first time using it. I sent money to a federal inmate. It was a breeze,5,2025-01-10,0
pm_app1_review_17606,1,"This app makes it very convenient. Sooooo different from the long, frustrating lines. It makes you move with technology. I love this app",5,2021-12-31,0
pm_app1_review_17607,1,Very efficient and effective in completing all facets of sending money. I like the sharing auto text especially and the quick resend feature.,5,2021-06-30,4
pm_app1_review_17608,1,Very easy to use. Have made several transactions in the past year and zero problems.,5,2025-01-31,0
pm_app1_review_17609,1,"Good Edit: I've been using this app since 2018 (almost 4 years) to send money from USA to Mexico and everytime works perfectly, I highly recommend to use this company to send money and the app as well.",5,2022-06-12,0
pm_app1_review_17610,1,Very secure and easy way to receive and send funds,5,2024-12-22,0
pm_app1_review_17611,1,"Very easy to use, and efficient. I'm very pleased.",5,2025-01-09,0
pm_app1_review_17612,1,"Super convenient and easy to use they basically do all the work for you, you just have to pop in your info and a few clicks your good to go",5,2019-12-28,4
pm_app1_review_17613,1,Very easy to use. Just wish sending to inmate every week the fee would be cheaper. I been doing this for about 3 years. Gets expensive,5,2020-02-18,2
pm_app1_review_17614,1,"The experience was good, it was easy to get the transaction done.",5,2024-12-06,0
pm_app1_review_17615,1,"Great app. Easy to use. Keeps record of every transaction. Hey, it's February 2022. Still loving the app. Fast and reliable. Quick resends and best rates. For me anyway.",5,2022-02-19,4
pm_app1_review_17616,1,It has always been smooth using the app and it's obviously user friendly !!! Customer care support when having issues with the app is very much appreciable,5,2020-08-08,5
pm_app1_review_17617,1,It was my first time using service yet it was a super quick and easy transaction! No issues on sending money compared to another service I used. Highly recommended.,5,2022-03-12,2
pm_app1_review_17618,1,"If you are willing to pay a little extra, it's faster and convenient. The receiver got the message about the money before you even sent it to them. It works for me.",5,2022-10-21,1
pm_app1_review_17619,1,Simple and quick. Email receipt is fast. Great app! Simplifies my monthly international distributions. And the customer service is excellent!,5,2020-09-14,1
pm_app1_review_17620,1,Super eazy an customer service is outstanding!!! I have been using this app twice a month an have never had an issue. In fact this app makes it super easy an convenient to resend money to loved ones.,5,2021-04-19,7
pm_app1_review_17621,1,"Easy to navigate and use, a little ad-heavy, but over all an excellent service, in my limited experience.",5,2023-12-05,1
pm_app1_review_17622,1,It's very quick and convenient. The receiver gets it quick and easy. Thanks for being so responsive and helpful when help is needed,5,2022-04-22,0
pm_app1_review_17623,1,This app is fairly intuitive. I love the ability to modify a previous transmission to create a new transmission.,5,2021-01-19,3
pm_app1_review_17624,1,Even though it costs a little more with the app. I would much rather send this way then use the phones at agent locations. So convenient.,5,2021-05-13,0
pm_app1_review_17625,1,"It takes a while for the initial transfer to complete, im guessing they wanna establish a secure transfer. So far so good.",5,2020-12-20,0
pm_app1_review_17626,1,"Very capable and professional staff. I've used them many times and only wish they could reduce the cost to transfer. Other than that, very impressive.",5,2020-02-07,0
pm_app1_review_17627,1,Great app transferring funds is so easy. I really like the edit and resend option. With this option it takes about 2 minutes to resend a transaction.,5,2021-10-14,4
pm_app1_review_17628,1,"I love this app I use it all the time when I need to its very convenient for me since am always busy and can't find the time to make it to the store love it very nice I would recommend it to anybody, i love it i dont have to leave my room especially I'm a busy person",5,2019-05-10,1
pm_app1_review_17629,1,"It is so easy to use transactions fees are low, I use it for international transfers. Muy fácil de usar y bien barato envío de una targeta de devito a cuenta de banco internacional.",5,2020-02-05,1
pm_app1_review_17630,1,"Very good use of technology, makes life much simpler for busy on the go persons. Also saves you a few dollars!!",5,2018-10-26,0
pm_app1_review_17631,1,"It's a Quick, easy and awesome app. Money overseas in literally seconds after you have done it the first time. It is safe and convenient!!",5,2020-01-29,13
pm_app1_review_17632,1,Great app ! Very easy to send and no hassles ! Easy to send money home from USA for our family members and their daily needs. My wife and children are quite happy that it's fast and reliable. Thanks Western Union !,5,2023-06-21,2
pm_app1_review_17633,1,Great app. Could not be easier to send money. Personally i use a debit car and all i have to type in is my the number on the back each time.,5,2019-10-27,7
pm_app1_review_17634,1,"Great!!! I haven't had any issues with the app so far, it is so easy to use, the transfer is set right away and never had a problem picking up the money.",5,2023-02-28,0
pm_app1_review_17635,1,Another go to app if you need to get money from a family member or friend it's smooth and always works as long as they have the information as long as you communicate with that other party where you're getting the money or giving the money you'll be fine it's great.,5,2024-08-10,0
pm_app1_review_17636,1,"Very user friendly with all the features of the site. Makes it lot easier to transfer because you can transfer money anywhere, anytime.",5,2021-12-29,3
pm_app1_review_17637,1,"Not the best exchange rates, but can't beat the convenience and the speed! Intial set up is a bit cumbersome, but a breeze afterwards. Great App!!",5,2024-04-17,0
pm_app1_review_17638,1,"great app. love the quick resend option. money wired in less than a minute. love the fact you can share the info with recipient via emai, text or plenty of other options.",5,2019-12-23,3
pm_app1_review_17639,1,Extremely convenient for me in helping my Brother during this time. I don't have to leave home to make the transaction. Every in sync. Great app.,5,2020-07-24,3
pm_app1_review_17640,1,"This app is a life saver, I have been able to do many transactions from the comfort of my home and the recipients receive their money in no time. This is one of the best apps on my phone. I have had this app for 3 years and I have had no complaints.",5,2019-09-17,66
pm_app1_review_17641,1,So easy and convenient. Don't have to run all around to find a western union anywhere. I can use this app 24/7 any time of day or night. I love it! Rates are less to send money this way verses fees charged in stores.,5,2021-10-07,13
pm_app1_review_17642,1,What a wonderful feature! It was fast and easy to use. Now I don't have to waste my time going to a place in person and dealing with long waiting times. This app made my transaction quick and painless. Love it!,5,2020-01-31,18
